Dataset: ArticularyWordRecognition
Arguments: Namespace(batch_size=8, dataset='ArticularyWordRecognition', epochs=1000, eval=True, gpu=0, irregular=0, iters=None, loader='UEA', lr=0.001, max_threads=8, max_train_length=3000, repr_dims=320, run_name='UEA', save_every=None, seed=42)
Loading data... done
Epoch #98: train loss = 0.430614, val loss = 0.039374, total loss = 0.226729, Epoch time: 1.08 seconds, remaining time: 16.91 minutes
Epoch #99: train loss = 0.414634, val loss = 0.050931, total loss = 0.225099, Epoch time: 1.11 seconds, remaining time: 16.85 minutes
Epoch #100: train loss = 0.440413, val loss = 0.049872, total loss = 0.236891, Epoch time: 1.08 seconds, remaining time: 16.68 minutes
Epoch #101: train loss = 0.404487, val loss = 0.035435, total loss = 0.212164, Epoch time: 1.09 seconds, remaining time: 16.55 minutes
Epoch #102: train loss = 0.385091, val loss = 0.033570, total loss = 0.201904, Epoch time: 1.09 seconds, remaining time: 16.46 minutes
Epoch #103: train loss = 0.378532, val loss = 0.033296, total loss = 0.198620, Epoch time: 1.12 seconds, remaining time: 16.39 minutes
Epoch #104: train loss = 0.393150, val loss = 0.029522, total loss = 0.203654, Epoch time: 1.14 seconds, remaining time: 16.41 minutes
Epoch #105: train loss = 0.456427, val loss = 0.045456, total loss = 0.242259, Epoch time: 1.17 seconds, remaining time: 16.45 minutes
Epoch #106: train loss = 0.388006, val loss = 0.033745, total loss = 0.203391, Epoch time: 1.22 seconds, remaining time: 16.63 minutes
Epoch #107: train loss = 0.486953, val loss = 0.036877, total loss = 0.252406, Epoch time: 1.13 seconds, remaining time: 16.68 minutes
Epoch #108: train loss = 0.412154, val loss = 0.033857, total loss = 0.215014, Epoch time: 1.12 seconds, remaining time: 16.73 minutes
Epoch #109: train loss = 0.428196, val loss = 0.046420, total loss = 0.229242, Epoch time: 1.12 seconds, remaining time: 16.72 minutes
Epoch #110: train loss = 0.492333, val loss = 0.034251, total loss = 0.253614, Epoch time: 1.10 seconds, remaining time: 16.74 minutes
Epoch #111: train loss = 0.464971, val loss = 0.040439, total loss = 0.243736, Epoch time: 1.09 seconds, remaining time: 16.72 minutes
Epoch #112: train loss = 0.388643, val loss = 0.039336, total loss = 0.206610, Epoch time: 1.18 seconds, remaining time: 16.84 minutes
Epoch #113: train loss = 0.414167, val loss = 0.029450, total loss = 0.213681, Epoch time: 1.14 seconds, remaining time: 16.85 minutes
Epoch #114: train loss = 0.450762, val loss = 0.044253, total loss = 0.238919, Epoch time: 1.11 seconds, remaining time: 16.78 minutes
Epoch #115: train loss = 0.392493, val loss = 0.039909, total loss = 0.208752, Epoch time: 1.14 seconds, remaining time: 16.71 minutes
Epoch #116: train loss = 0.530132, val loss = 0.035345, total loss = 0.272285, Epoch time: 1.12 seconds, remaining time: 16.54 minutes
Epoch #117: train loss = 0.403838, val loss = 0.040684, total loss = 0.214589, Epoch time: 1.14 seconds, remaining time: 16.54 minutes
Epoch #118: train loss = 0.387582, val loss = 0.035223, total loss = 0.203958, Epoch time: 1.15 seconds, remaining time: 16.56 minutes
Epoch #119: train loss = 0.350154, val loss = 0.028134, total loss = 0.182341, Epoch time: 1.19 seconds, remaining time: 16.65 minutes
Epoch #120: train loss = 0.322128, val loss = 0.022367, total loss = 0.165915, Epoch time: 1.29 seconds, remaining time: 16.91 minutes
Epoch #121: train loss = 0.446794, val loss = 0.034329, total loss = 0.231847, Epoch time: 1.24 seconds, remaining time: 17.12 minutes
Epoch #122: train loss = 0.433517, val loss = 0.076283, total loss = 0.247353, Epoch time: 1.31 seconds, remaining time: 17.27 minutes
Epoch #123: train loss = 0.422740, val loss = 0.031426, total loss = 0.218816, Epoch time: 1.25 seconds, remaining time: 17.42 minutes
Epoch #124: train loss = 0.382068, val loss = 0.024197, total loss = 0.195572, Epoch time: 1.23 seconds, remaining time: 17.58 minutes
Epoch #125: train loss = 0.442146, val loss = 0.030828, total loss = 0.227797, Epoch time: 1.24 seconds, remaining time: 17.71 minutes
Epoch #126: train loss = 0.333078, val loss = 0.022417, total loss = 0.171184, Epoch time: 1.26 seconds, remaining time: 17.90 minutes
Epoch #127: train loss = 0.338479, val loss = 0.024597, total loss = 0.174907, Epoch time: 1.25 seconds, remaining time: 18.03 minutes
Epoch #128: train loss = 0.383083, val loss = 0.026189, total loss = 0.197096, Epoch time: 1.21 seconds, remaining time: 18.10 minutes
Epoch #129: train loss = 0.338353, val loss = 0.022215, total loss = 0.173605, Epoch time: 1.30 seconds, remaining time: 18.23 minutes
Epoch #130: train loss = 0.429835, val loss = 0.031588, total loss = 0.222298, Epoch time: 1.24 seconds, remaining time: 18.13 minutes
Epoch #131: train loss = 0.397413, val loss = 0.043212, total loss = 0.212829, Epoch time: 1.32 seconds, remaining time: 18.22 minutes
Epoch #132: train loss = 0.392933, val loss = 0.029416, total loss = 0.203495, Epoch time: 1.38 seconds, remaining time: 18.31 minutes
Epoch #133: train loss = 0.386523, val loss = 0.027338, total loss = 0.199342, Epoch time: 1.37 seconds, remaining time: 18.45 minutes
Epoch #134: train loss = 0.384498, val loss = 0.028110, total loss = 0.198775, Epoch time: 1.80 seconds, remaining time: 19.26 minutes
Epoch #135: train loss = 0.342818, val loss = 0.032616, total loss = 0.181164, Epoch time: 1.89 seconds, remaining time: 20.17 minutes
Epoch #136: train loss = 0.557207, val loss = 0.038425, total loss = 0.286856, Epoch time: 1.80 seconds, remaining time: 20.93 minutes
Epoch #137: train loss = 0.469142, val loss = 0.045530, total loss = 0.248386, Epoch time: 1.89 seconds, remaining time: 21.81 minutes
Epoch #138: train loss = 0.351989, val loss = 0.022086, total loss = 0.180067, Epoch time: 1.90 seconds, remaining time: 22.78 minutes
Epoch #139: train loss = 0.324405, val loss = 0.020956, total loss = 0.166270, Epoch time: 1.97 seconds, remaining time: 23.72 minutes
Epoch #140: train loss = 0.430172, val loss = 0.049791, total loss = 0.231945, Epoch time: 1.94 seconds, remaining time: 24.70 minutes
Epoch #141: train loss = 0.503268, val loss = 0.048034, total loss = 0.266034, Epoch time: 1.92 seconds, remaining time: 25.53 minutes
Epoch #142: train loss = 0.508514, val loss = 0.037284, total loss = 0.262943, Epoch time: 1.93 seconds, remaining time: 26.29 minutes
Epoch #143: train loss = 0.468898, val loss = 0.035968, total loss = 0.243287, Epoch time: 1.94 seconds, remaining time: 27.08 minutes
Epoch #144: train loss = 0.454306, val loss = 0.044685, total loss = 0.240841, Epoch time: 1.97 seconds, remaining time: 27.29 minutes
Epoch #145: train loss = 0.427902, val loss = 0.034963, total loss = 0.223131, Epoch time: 1.91 seconds, remaining time: 27.28 minutes
Epoch #146: train loss = 0.381507, val loss = 0.021563, total loss = 0.193931, Epoch time: 1.98 seconds, remaining time: 27.50 minutes
Epoch #147: train loss = 0.414749, val loss = 0.025297, total loss = 0.211795, Epoch time: 1.93 seconds, remaining time: 27.53 minutes
Epoch #148: train loss = 0.318550, val loss = 0.027413, total loss = 0.166831, Epoch time: 2.00 seconds, remaining time: 27.64 minutes
Epoch #149: train loss = 0.317812, val loss = 0.018627, total loss = 0.161899, Epoch time: 2.00 seconds, remaining time: 27.65 minutes
Epoch #150: train loss = 0.377721, val loss = 0.021184, total loss = 0.191920, Epoch time: 1.98 seconds, remaining time: 27.67 minutes
Epoch #151: train loss = 0.361783, val loss = 0.020212, total loss = 0.183781, Epoch time: 1.94 seconds, remaining time: 27.67 minutes
Epoch #152: train loss = 0.402926, val loss = 0.023874, total loss = 0.205392, Epoch time: 1.96 seconds, remaining time: 27.68 minutes
Epoch #153: train loss = 0.457006, val loss = 0.023946, total loss = 0.231327, Epoch time: 1.92 seconds, remaining time: 27.62 minutes
Epoch #154: train loss = 0.499056, val loss = 0.041416, total loss = 0.260568, Epoch time: 1.86 seconds, remaining time: 27.43 minutes
Epoch #155: train loss = 0.358340, val loss = 0.028894, total loss = 0.186657, Epoch time: 1.87 seconds, remaining time: 27.35 minutes
Epoch #156: train loss = 0.396350, val loss = 0.021003, total loss = 0.200746, Epoch time: 1.88 seconds, remaining time: 27.17 minutes
Epoch #157: train loss = 0.369071, val loss = 0.022829, total loss = 0.188635, Epoch time: 1.91 seconds, remaining time: 27.11 minutes
Epoch #158: train loss = 0.375992, val loss = 0.024319, total loss = 0.192726, Epoch time: 1.92 seconds, remaining time: 26.96 minutes
Epoch #159: train loss = 0.321122, val loss = 0.017206, total loss = 0.162743, Epoch time: 1.89 seconds, remaining time: 26.77 minutes
Epoch #160: train loss = 0.284784, val loss = 0.011263, total loss = 0.142245, Epoch time: 1.89 seconds, remaining time: 26.62 minutes
Epoch #161: train loss = 0.300873, val loss = 0.013891, total loss = 0.151319, Epoch time: 1.91 seconds, remaining time: 26.54 minutes
Epoch #162: train loss = 0.268919, val loss = 0.011584, total loss = 0.134815, Epoch time: 1.93 seconds, remaining time: 26.48 minutes
Epoch #163: train loss = 0.354633, val loss = 0.021334, total loss = 0.180942, Epoch time: 1.93 seconds, remaining time: 26.45 minutes
Epoch #164: train loss = 0.333937, val loss = 0.025454, total loss = 0.173178, Epoch time: 1.95 seconds, remaining time: 26.54 minutes
