Dataset: Epilepsy
Arguments: Namespace(batch_size=8, dataset='Epilepsy', epochs=1000, eval=True, gpu=1, irregular=0, iters=None, loader='UEA', lr=0.001, max_threads=8, max_train_length=3000, repr_dims=320, run_name='UEA', save_every=None, seed=42)
Loading data... done
Epoch #131: train loss = 0.757531, val loss = 0.076639, total loss = 0.417085, Epoch time: 0.96 seconds, remaining time: 13.83 minutes
Epoch #132: train loss = 0.781850, val loss = 0.083303, total loss = 0.432576, Epoch time: 0.96 seconds, remaining time: 13.81 minutes
Epoch #133: train loss = 0.838928, val loss = 0.091133, total loss = 0.465030, Epoch time: 0.96 seconds, remaining time: 13.80 minutes
Epoch #134: train loss = 0.794212, val loss = 0.085296, total loss = 0.439754, Epoch time: 0.96 seconds, remaining time: 13.78 minutes
Epoch #135: train loss = 0.832696, val loss = 0.111095, total loss = 0.471895, Epoch time: 0.96 seconds, remaining time: 13.76 minutes
Epoch #136: train loss = 0.706695, val loss = 0.068353, total loss = 0.387524, Epoch time: 0.96 seconds, remaining time: 13.75 minutes
Epoch #137: train loss = 0.723237, val loss = 0.082895, total loss = 0.403066, Epoch time: 0.96 seconds, remaining time: 13.73 minutes
Epoch #138: train loss = 0.754145, val loss = 0.076226, total loss = 0.415185, Epoch time: 0.96 seconds, remaining time: 13.72 minutes
Epoch #139: train loss = 0.839591, val loss = 0.106079, total loss = 0.472835, Epoch time: 0.96 seconds, remaining time: 13.70 minutes
Epoch #140: train loss = 0.823620, val loss = 0.105477, total loss = 0.464549, Epoch time: 0.96 seconds, remaining time: 13.68 minutes
Epoch #141: train loss = 0.732325, val loss = 0.072981, total loss = 0.402653, Epoch time: 0.96 seconds, remaining time: 13.66 minutes
Epoch #142: train loss = 0.753846, val loss = 0.085536, total loss = 0.419691, Epoch time: 0.96 seconds, remaining time: 13.65 minutes
Epoch #143: train loss = 0.781594, val loss = 0.093375, total loss = 0.437484, Epoch time: 0.96 seconds, remaining time: 13.63 minutes
Epoch #144: train loss = 0.810558, val loss = 0.094232, total loss = 0.452395, Epoch time: 0.96 seconds, remaining time: 13.62 minutes
Epoch #145: train loss = 0.751473, val loss = 0.097045, total loss = 0.424259, Epoch time: 0.96 seconds, remaining time: 13.60 minutes
Epoch #146: train loss = 0.763217, val loss = 0.077107, total loss = 0.420162, Epoch time: 0.96 seconds, remaining time: 13.58 minutes
Epoch #147: train loss = 0.686594, val loss = 0.071630, total loss = 0.379112, Epoch time: 0.96 seconds, remaining time: 13.57 minutes
Epoch #148: train loss = 0.696283, val loss = 0.071694, total loss = 0.383988, Epoch time: 0.96 seconds, remaining time: 13.55 minutes
Epoch #149: train loss = 0.733913, val loss = 0.067335, total loss = 0.400624, Epoch time: 0.96 seconds, remaining time: 13.54 minutes
Epoch #150: train loss = 0.808156, val loss = 0.075346, total loss = 0.441751, Epoch time: 0.96 seconds, remaining time: 13.52 minutes
Epoch #151: train loss = 0.816892, val loss = 0.093888, total loss = 0.455390, Epoch time: 0.96 seconds, remaining time: 13.50 minutes
Epoch #152: train loss = 0.876137, val loss = 0.075276, total loss = 0.475706, Epoch time: 0.96 seconds, remaining time: 13.48 minutes
Epoch #153: train loss = 0.723188, val loss = 0.080096, total loss = 0.401642, Epoch time: 0.96 seconds, remaining time: 13.47 minutes
Epoch #154: train loss = 0.745272, val loss = 0.066696, total loss = 0.405984, Epoch time: 0.96 seconds, remaining time: 13.45 minutes
Epoch #155: train loss = 0.784910, val loss = 0.071789, total loss = 0.428350, Epoch time: 0.96 seconds, remaining time: 13.44 minutes
Epoch #156: train loss = 0.762050, val loss = 0.096338, total loss = 0.429194, Epoch time: 0.96 seconds, remaining time: 13.42 minutes
Epoch #157: train loss = 0.693402, val loss = 0.070845, total loss = 0.382124, Epoch time: 0.96 seconds, remaining time: 13.41 minutes
Epoch #158: train loss = 0.708459, val loss = 0.070343, total loss = 0.389401, Epoch time: 0.96 seconds, remaining time: 13.40 minutes
Epoch #159: train loss = 0.746724, val loss = 0.070524, total loss = 0.408624, Epoch time: 0.96 seconds, remaining time: 13.38 minutes
Epoch #160: train loss = 0.754236, val loss = 0.072098, total loss = 0.413167, Epoch time: 0.96 seconds, remaining time: 13.36 minutes
Epoch #161: train loss = 0.676760, val loss = 0.059954, total loss = 0.368357, Epoch time: 0.96 seconds, remaining time: 13.35 minutes
Epoch #162: train loss = 0.752165, val loss = 0.074125, total loss = 0.413145, Epoch time: 0.96 seconds, remaining time: 13.33 minutes
Epoch #163: train loss = 0.801508, val loss = 0.084196, total loss = 0.442852, Epoch time: 0.96 seconds, remaining time: 13.32 minutes
Epoch #164: train loss = 0.753098, val loss = 0.066105, total loss = 0.409602, Epoch time: 0.96 seconds, remaining time: 13.30 minutes
Epoch #165: train loss = 0.724426, val loss = 0.070287, total loss = 0.397357, Epoch time: 0.96 seconds, remaining time: 13.29 minutes
Epoch #166: train loss = 0.798326, val loss = 0.089222, total loss = 0.443774, Epoch time: 0.96 seconds, remaining time: 13.27 minutes
Epoch #167: train loss = 0.849397, val loss = 0.100957, total loss = 0.475177, Epoch time: 0.96 seconds, remaining time: 13.25 minutes
Epoch #168: train loss = 0.692628, val loss = 0.070022, total loss = 0.381325, Epoch time: 0.96 seconds, remaining time: 13.24 minutes
Epoch #169: train loss = 0.653333, val loss = 0.068333, total loss = 0.360833, Epoch time: 0.96 seconds, remaining time: 13.22 minutes
Epoch #170: train loss = 0.705734, val loss = 0.064142, total loss = 0.384938, Epoch time: 0.96 seconds, remaining time: 13.20 minutes
Epoch #171: train loss = 0.631183, val loss = 0.059431, total loss = 0.345307, Epoch time: 0.96 seconds, remaining time: 13.19 minutes
Epoch #172: train loss = 0.716207, val loss = 0.067673, total loss = 0.391940, Epoch time: 0.96 seconds, remaining time: 13.18 minutes
Epoch #173: train loss = 0.622511, val loss = 0.061715, total loss = 0.342113, Epoch time: 0.96 seconds, remaining time: 13.17 minutes
Epoch #174: train loss = 0.676000, val loss = 0.058750, total loss = 0.367375, Epoch time: 0.96 seconds, remaining time: 13.16 minutes
Epoch #175: train loss = 0.644993, val loss = 0.073530, total loss = 0.359262, Epoch time: 0.96 seconds, remaining time: 13.15 minutes
Epoch #176: train loss = 0.680329, val loss = 0.069666, total loss = 0.374998, Epoch time: 0.96 seconds, remaining time: 13.14 minutes
Epoch #177: train loss = 0.700055, val loss = 0.067666, total loss = 0.383861, Epoch time: 0.96 seconds, remaining time: 13.12 minutes
Epoch #178: train loss = 0.800077, val loss = 0.101231, total loss = 0.450654, Epoch time: 0.96 seconds, remaining time: 13.10 minutes
Epoch #179: train loss = 0.786099, val loss = 0.080814, total loss = 0.433457, Epoch time: 0.96 seconds, remaining time: 13.08 minutes
Epoch #180: train loss = 0.694615, val loss = 0.062629, total loss = 0.378622, Epoch time: 0.96 seconds, remaining time: 13.07 minutes
Epoch #181: train loss = 0.931432, val loss = 0.120710, total loss = 0.526071, Epoch time: 0.96 seconds, remaining time: 13.05 minutes
Epoch #182: train loss = 0.799536, val loss = 0.070740, total loss = 0.435138, Epoch time: 0.96 seconds, remaining time: 13.03 minutes
Epoch #183: train loss = 0.700968, val loss = 0.071294, total loss = 0.386131, Epoch time: 0.96 seconds, remaining time: 13.02 minutes
Epoch #184: train loss = 0.710609, val loss = 0.065896, total loss = 0.388253, Epoch time: 0.96 seconds, remaining time: 13.00 minutes
Epoch #185: train loss = 0.741318, val loss = 0.087009, total loss = 0.414164, Epoch time: 0.96 seconds, remaining time: 12.98 minutes
Epoch #186: train loss = 0.673010, val loss = 0.060267, total loss = 0.366639, Epoch time: 0.96 seconds, remaining time: 12.97 minutes
Epoch #187: train loss = 0.757757, val loss = 0.081037, total loss = 0.419397, Epoch time: 0.96 seconds, remaining time: 12.95 minutes
Epoch #188: train loss = 0.705437, val loss = 0.067748, total loss = 0.386593, Epoch time: 0.96 seconds, remaining time: 12.94 minutes
Epoch #189: train loss = 0.791253, val loss = 0.089229, total loss = 0.440241, Epoch time: 0.96 seconds, remaining time: 12.92 minutes
Epoch #190: train loss = 0.697977, val loss = 0.075384, total loss = 0.386681, Epoch time: 0.96 seconds, remaining time: 12.90 minutes
Epoch #191: train loss = 0.676366, val loss = 0.065599, total loss = 0.370982, Epoch time: 0.96 seconds, remaining time: 12.89 minutes
Epoch #192: train loss = 0.625283, val loss = 0.050570, total loss = 0.337927, Epoch time: 0.96 seconds, remaining time: 12.87 minutes
Epoch #193: train loss = 0.711730, val loss = 0.059308, total loss = 0.385519, Epoch time: 0.96 seconds, remaining time: 12.85 minutes
Epoch #194: train loss = 0.687219, val loss = 0.061285, total loss = 0.374252, Epoch time: 0.96 seconds, remaining time: 12.84 minutes
Epoch #195: train loss = 0.679677, val loss = 0.054306, total loss = 0.366991, Epoch time: 0.96 seconds, remaining time: 12.82 minutes
Epoch #196: train loss = 0.691294, val loss = 0.060163, total loss = 0.375728, Epoch time: 0.96 seconds, remaining time: 12.80 minutes
Epoch #197: train loss = 0.689920, val loss = 0.065756, total loss = 0.377838, Epoch time: 0.96 seconds, remaining time: 12.79 minutes
Epoch #198: train loss = 0.628550, val loss = 0.068972, total loss = 0.348761, Epoch time: 0.96 seconds, remaining time: 12.77 minutes
Epoch #199: train loss = 0.663868, val loss = 0.078324, total loss = 0.371096, Epoch time: 0.96 seconds, remaining time: 12.75 minutes
Epoch #200: train loss = 0.603280, val loss = 0.041777, total loss = 0.322529, Epoch time: 0.96 seconds, remaining time: 12.74 minutes
Epoch #201: train loss = 0.690774, val loss = 0.061638, total loss = 0.376206, Epoch time: 0.96 seconds, remaining time: 12.72 minutes
Epoch #202: train loss = 0.623263, val loss = 0.055130, total loss = 0.339197, Epoch time: 0.96 seconds, remaining time: 12.71 minutes
